AD,ED,NAME,LOCATION
60,20,LINDEN PLAZA PRESERV BLDG 5,675 LINCOLN AVE
60,21,LINDEN PLAZA PRESERV BLDG 5,675 LINCOLN AVE
60,22,BELMONT GARDENS II,628 ELDERT LANE
60,23,LINDEN PLAZA PRESERV BLDG 5,675 LINCOLN AVE
60,24,LINDEN PLAZA PRESERV BLDG 2,790 ELDERT LANE
60,25,LINDEN PLAZA PRESERV BLDG 2,790 ELDERT LANE
60,26,LINDEN PLAZA PRESERV BLDG 2,790 ELDERT LANE
60,27,LINDEN PLAZA PRESERV BLDG 5,675 LINCOLN AVE
60,28,LINDEN PLAZA PRESERV BLDG 3,735 LINCOLN AVE
60,29,LINDEN PLAZA PRESERV BLDG 3,735 LINCOLN AVE
60,30,LINDEN PLAZA PRESERV BLDG 3,735 LINCOLN AVE
60,31,CYPRESS HILLS COMM CTR,475 FOUNTAIN AVENUE
60,32,PS/IS 202,982 HEGEMAN AVENUE
60,33,PS/IS 202,982 HEGEMAN AVENUE
60,34,NEW LOTS PUBLIC LIBRARY,665 NEW LOTS AVENUE
60,35,PS 13,557 PENNSYLVANIA AVENUE
60,36,NEW HOPE FAMILY WORSHIP,817 LIVONIA AVENUE
60,37,PS 13,557 PENNSYLVANIA AVENUE
60,38,PS 13,557 PENNSYLVANIA AVENUE
60,39,UNITY PLAZA COMM CTR,576 BLAKE AVENUE
60,40,UNITY PLAZA COMM CTR,576 BLAKE AVENUE
60,41,UNITY PLAZA COMM CTR,576 BLAKE AVENUE
60,42,PS 190,590 SHEFFIELD AVENUE
60,43,PS 190,590 SHEFFIELD AVENUE
60,44,PS 184,273 NEWPORT STREET
60,45,PS 184,273 NEWPORT STREET
60,46,PS 184,273 NEWPORT STREET
60,47,PS 446,76 RIVERDALE AVENUE
60,48,KAPPA V CAMPUS,985 ROCKAWAY AVENUE
60,49,KAPPA V CAMPUS,985 ROCKAWAY AVENUE
60,50,KAPPA V CAMPUS,985 ROCKAWAY AVENUE
60,51,KAPPA V CAMPUS,985 ROCKAWAY AVENUE
60,52,PS 190,590 SHEFFIELD AVENUE
60,53,PS 13,557 PENNSYLVANIA AVENUE
60,54,PS 13,557 PENNSYLVANIA AVENUE
60,55,PS 13,557 PENNSYLVANIA AVENUE
60,56,PS 13,557 PENNSYLVANIA AVENUE
60,57,L. H. PINK HOUSES COMM CENTER,2702 LINDEN BLVD
60,58,L. H. PINK HOUSES COMM CENTER,2702 LINDEN BLVD
60,59,L. H. PINK HOUSES COMM CENTER,2702 LINDEN BLVD
60,60,L. H. PINK HOUSES COMM CENTER,2702 LINDEN BLVD
60,61,PS 224,755 WORTMAN AVENUE
60,62,VANDALIA CTR,47 VANDALIA AVENUE
60,63,PS 273,923 JEROME STREET
60,64,PS 273,923 JEROME STREET
60,65,BOULEVARD COMM CTR,726 STANLEY AVENUE
60,66,PS 306,970 VERMONT STREET
60,67,PS 306,970 VERMONT STREET
60,68,PS 306,970 VERMONT STREET
60,69,BREUKELEN COMM CENTER,715 EAST 105 STREET
60,70,BREUKELEN COMM CENTER,715 EAST 105 STREET
60,71,BREUKELEN COMM CENTER,715 EAST 105 STREET
60,72,BREUKELEN COMM CENTER,715 EAST 105 STREET
60,73,BREUKELEN COMM CENTER,715 EAST 105 STREET
60,74,VANDALIA CTR,47 VANDALIA AVENUE
60,75,VANDALIA CTR,47 VANDALIA AVENUE
60,76,PS 346,1400 PENNSYLVANIA AVENUE
60,77,PS 346,1400 PENNSYLVANIA AVENUE
60,78,PS 346,1400 PENNSYLVANIA AVENUE
60,79,PS 279,1070 EAST 104 STREET
60,80,PS 306,970 VERMONT STREET
60,81,PS 273,923 JEROME STREET
60,82,PS 306,970 VERMONT STREET
60,83,SPRING CREEK EDU CAMPUS,1065 ELTON STREET
60,84,SPRING CREEK EDU CAMPUS,1065 ELTON STREET
60,85,PS 224,755 WORTMAN AVENUE
60,86,SPRING CREEK EDU CAMPUS,1065 ELTON STREET
60,87,PS 328,330 ALABAMA AVENUE
60,88,NEW HOPE FAMILY WORSHIP,817 LIVONIA AVENUE
60,89,LINDEN PLAZA PRESERV BLDG 5,675 LINCOLN AVE
60,90,PS 312,7103 AVENUE T
60,90,PS 312,7103 AVENUE T
60,90,PS/IS 202,982 HEGEMAN AVENUE
60,91,KAPPA V CAMPUS,985 ROCKAWAY AVENUE
60,91,KAPPA V CAMPUS,985 ROCKAWAY AVENUE
61,1,BRIGHTON HTS REFORMED CH ,320 ST MARKS PL
61,2,BRIGHTON HTS REFORMED CH ,320 ST MARKS PL
61,3,BRIGHTON HTS REFORMED CH ,320 ST MARKS PL
61,4,PS 16 JOHN J. DRISCOLL ,80 MONROE AVENUE
61,5,PS 16 JOHN J. DRISCOLL ,80 MONROE AVENUE
61,6,ON YOUR MARK INC,475 VICTORY BOULEVARD
61,7,RICHMOND TERRACE COMM CTR,71 JERSEY ST
61,8,PS 31 WILLIAM T. DAVIS,55 LAYTON AVENUE
61,9,PS 40 ,91 HENDERSON AVENUE
61,10,CASSIDY/LAFAYETTE SENIOR CTR ..,125 CASSIDY PL
61,11,PS 40 ,91 HENDERSON AVENUE
61,12,WALKER PARK CLUB,50 DELAFIELD PLACE
61,13,PS 18 JOHN G. WHITTIER ,221 BROADWAY
61,14,PS 18 JOHN G. WHITTIER ,221 BROADWAY
61,15,IS 27 ANNING S. PRALL ,11 CLOVE LAKES PLACE
61,16,PS 18 JOHN G. WHITTIER ,221 BROADWAY
61,17,PS 19 THE CURTIS SCHOOL ,780 POST AVENUE
61,18,IS 27 ANNING S. PRALL ,11 CLOVE LAKES PLACE
61,19,PS 19 THE CURTIS SCHOOL ,780 POST AVENUE
61,20,PS 19 THE CURTIS SCHOOL ,780 POST AVENUE
61,21,PS 20 PORT RICHMOND ,161 PARK AVENUE
61,22,CICHON POST ,100 INNIS STREET
61,23,PS 20 PORT RICHMOND ,161 PARK AVENUE
61,24,CICHON POST ,100 INNIS STREET
61,25,CICHON POST ,100 INNIS STREET
61,26,PS 44 THOMAS C. BROWN ,80 MAPLE PARKWAY
61,27,PS 44 THOMAS C. BROWN ,80 MAPLE PARKWAY
61,28,PS 22 GRANITEVILLE ,1860 FOREST AVENUE
61,29,PS 22 GRANITEVILLE ,1860 FOREST AVENUE
61,30,PS 22 GRANITEVILLE ,1860 FOREST AVENUE
61,31,PS 44 THOMAS C. BROWN ,80 MAPLE PARKWAY
61,32,PS 44 THOMAS C. BROWN ,80 MAPLE PARKWAY
61,33,PS 57 HUBERT H. HUMPHREY ,140 PALMA DRIVE
61,34,HOLY FAMILY ,366 WATCHOGUE ROADD
61,35,ALL SAINTS EPISCOPAL CHURCH ,2329 VICTORY BLVD
61,36,ALL SAINTS EPISCOPAL CHURCH ,2329 VICTORY BLVD
61,37,IS 61 WILLIAM A. MORRIS .,445 CASTLETON AVENUE
61,38,IS 61 WILLIAM A. MORRIS .,445 CASTLETON AVENUE
61,39,IS 61 WILLIAM A. MORRIS .,445 CASTLETON AVENUE
61,40,IS 61 WILLIAM A. MORRIS .,445 CASTLETON AVENUE
61,41,IS 27 ANNING S. PRALL ,11 CLOVE LAKES PLACE
61,42,IS 27 ANNING S. PRALL ,11 CLOVE LAKES PLACE
61,43,IS 27 ANNING S. PRALL ,11 CLOVE LAKES PLACE
61,44,PS 30 WESTERLEIGH ,200 WARDWELL AVENUE
61,45,PS 30 WESTERLEIGH ,200 WARDWELL AVENUE
61,46,HOLY FAMILY ,366 WATCHOGUE ROAD
61,47,HOLY FAMILY ,366 WATCHOGUE ROAD
61,48,HOLY FAMILY ,366 WATCHOGUE ROAD
61,49,PS 65 ACAD OF INNOV LEARN,155 SAINT PAULS AVE
61,50,CENT FAMILY LIFE CTR ,59 WRIGHT STREET
61,51,PS 65 ACAD OF INNOV LEARN,155 SAINT PAULS AVE
61,52,ON YOUR MARK INC,475 VICTORY BOULEVARD
61,53,STAPLETON SENIOR CENTER .,189 GORDON STREET
61,54,PS 14 CORNELIUS VANDERBILT,100 TOMPKINS AVE
61,55,PS 14 CORNELIUS VANDERBILT,100 TOMPKINS AVE
61,56,PS 14 CORNELIUS VANDERBILT,100 TOMPKINS AVE
61,57,PS 35 THE CLOVE VALLEY SCHOOL ,60 FOOTE AVE
61,58,PS 57 HUBERT H. HUMPHREY ,140 PALMA DRIVE
61,59,PS 57 HUBERT H. HUMPHREY ,140 PALMA DRIVE
61,60,PS 57 HUBERT H. HUMPHREY ,140 PALMA DRIVE
61,61,PS 57 HUBERT H. HUMPHREY ,140 PALMA DRIVE
61,62,PS 30 WESTERLEIGH ,200 WARDWELL AVENUE
61,63,SI SCHOOL OF CIVIC LEADERSHIP ,280 REGIS DR
61,64,ON YOUR MARK INC,475 VICTORY BOULEVARD
61,65,CENT FAMILY LIFE CTR ,59 WRIGHT STREET
61,66,PS 16 JOHN J. DRISCOLL ,80 MONROE AVENUE
61,67,PS 22 GRANITEVILLE ,1860 FOREST AVENUE
61,68,PS 18 JOHN G. WHITTIER ,221 BROADWAY
61,69,PS 14 CORNELIUS VANDERBILT,100 TOMPKINS AVE
61,70,PS 18 JOHN G. WHITTIER ,221 BROADWAY
61,71,IS 27 ANNING S. PRALL ,11 CLOVE LAKES PLACE
61,72,IS 61 WILLIAM A. MORRIS .,445 CASTLETON AVENUE
61,73,PS 57 HUBERT H. HUMPHREY ,140 PALMA DRIVE
61,74,CENT FAMILY LIFE CTR ,59 WRIGHT STREET
61,75,PS 65 ACAD OF INNOV LEARN,155 SAINT PAULS AVE
61,76,PORT RICHMOND LIBRARY,75 BENNETT STREET
61,77,PS 31 WILLIAM T. DAVIS,55 LAYTON AVENUE
61,78,ON YOUR MARK INC,475 VICTORY BOULEVARD
61,79,BRIGHTON HTS REFORMED CH ,320 ST MARKS PL
61,79,BRIGHTON HTS REFORMED CH ,320 ST MARKS PL
61,102,PS 138 SAMUEL RANDALL ,2060 LAFAYETTE AVENUE
61,102,PS 138 SAMUEL RANDALL ,2060 LAFAYETTE AVENUE
62,1,OUR LADY HELP OF CHRISTIANS .,23 SUMMIT STREET
62,2,ST PAULâ€™S UNITED METH CHURCH ,7558 AMBOY RD
62,3,PS 6 CORP ALLAN F. KIVLEHAN SCH ,555 PAGE AVE
62,4,OUR LADY HELP OF CHRISTIANS .,23 SUMMIT STREET
62,5,PS 6 CORP ALLAN F. KIVLEHAN SCH ,555 PAGE AVE
62,6,ST PAULâ€™S UNITED METH CHURCH ,7558 AMBOY RD
62,7,PS 6 CORP ALLAN F. KIVLEHAN SCH ,555 PAGE AVE
62,8,PS 3 MARGARET GIOIOSA SCH ,80 SOUTH GOFF AVE
62,9,THE TIDES AT CHARLESTON ,15 TIDES LANE
62,10,PS 6 CORP ALLAN F. KIVLEHAN SCH ,555 PAGE AVE
62,11,PS 3 MARGARET GIOIOSA SCH ,80 SOUTH GOFF AVE
62,12,PS 62 ,644 BLOOMINGDALE ROAD
62,13,PS 62 ,644 BLOOMINGDALE ROAD
62,14,PS 62 ,644 BLOOMINGDALE ROAD
62,15,PS 56 THE LOUIS DESARIO SCHOOL ..,250 KRAMER AVE
62,16,PS 56 THE LOUIS DESARIO SCHOOL ..,250 KRAMER AVE
62,17,PS 56 THE LOUIS DESARIO SCHOOL ..,250 KRAMER AVE
62,18,PS 56 THE LOUIS DESARIO SCHOOL ..,250 KRAMER AVE
62,19,PS 62 ,644 BLOOMINGDALE ROAD
62,20,IS 75 FRANK D. PAULO ,455 HUGUENOT AVE
62,21,IS 75 FRANK D. PAULO ,455 HUGUENOT AVE
62,22,IS 75 FRANK D. PAULO ,455 HUGUENOT AVE
62,23,IS 75 FRANK D. PAULO ,455 HUGUENOT AVE
62,24,IS 75 FRANK D. PAULO ,455 HUGUENOT AVE
62,25,IS 75 FRANK D. PAULO ,455 HUGUENOT AVE
62,26,PS 4 MAURICE WOLLIN ,200 NEDRA LANE
62,27,PS 36 J.C. DRUMGOOLE ,255 IONIA AVENUE
62,28,PS 36 ANNEX,200 JEFFERSON BOULEVARD
62,29,PS 3 MARGARET GIOIOSA SCH ,80 SOUTH GOFF AVE
62,30,PS 3 MARGARET GIOIOSA SCH ,80 SOUTH GOFF AVE
62,31,PS 3 MARGARET GIOIOSA SCH ,80 SOUTH GOFF AVE
62,32,IS 7 ELIAS BERNSTEIN ,1270 HUGUENOT AVENUE
62,33,IS 7 ELIAS BERNSTEIN ,1270 HUGUENOT AVENUE
62,34,IS 7 ELIAS BERNSTEIN ,1270 HUGUENOT AVENUE
62,35,PS 55 HENRY M. BOEHM ,54 OSBORNE STREET
62,36,PS 55 HENRY M. BOEHM ,54 OSBORNE STREET
62,37,PS 55 HENRY M. BOEHM ,54 OSBORNE STREET
62,38,PS 55 HENRY M. BOEHM ,54 OSBORNE STREET
62,39,PS 55 HENRY M. BOEHM ,54 OSBORNE STREET
62,40,PS 55 HENRY M. BOEHM ,54 OSBORNE STREET
62,41,PS 36 J.C. DRUMGOOLE ,255 IONIA AVENUE
62,42,PS 36 J.C. DRUMGOOLE ,255 IONIA AVENUE
62,43,PS 36 ANNEX,200 JEFFERSON BOULEVARD
62,44,PS 42 ELTINGVILLE,380 GENESEE AVENUE
62,45,PS 42 ELTINGVILLE,380 GENESEE AVENUE
62,46,ELTINGVILLE LUTHERAN CHURCH ..,300 GENESEE AVE
62,47,PS 42 ELTINGVILLE,380 GENESEE AVENUE
62,48,PS 42 ELTINGVILLE,380 GENESEE AVENUE
62,49,ELTINGVILLE LUTHERAN CHURCH ..,300 GENESEE AVE
62,50,PS 32 THE GIFFORD SCHOOL ,232 BARLOW AVENUE
62,51,PS 32 THE GIFFORD SCHOOL ,232 BARLOW AVENUE
62,52,PS 32 THE GIFFORD SCHOOL ,232 BARLOW AVENUE
62,53,PS 32 THE GIFFORD SCHOOL ,232 BARLOW AVENUE
62,54,PS 37 ,15 FAIRFIELD STREET
62,55,PS 32 THE GIFFORD SCHOOL ,232 BARLOW AVENUE
62,56,PS 53 BAY TERRACE ,330 DURANT AVENUE
62,57,PS 37 ,15 FAIRFIELD STREET
62,58,PS 37 ,15 FAIRFIELD STREET
62,59,PS 53 BAY TERRACE ,330 DURANT AVENUE
62,60,RICHMOND TOWN LIBRARY ,200 CLARKE AVENUE
62,61,PS 37 ,15 FAIRFIELD STREET
62,62,PS 42 ELTINGVILLE,380 GENESEE AVENUE
62,63,SAINT CHRISTOPHER SCHOOL ,15 LISBON PLACE
62,64,PS 23 RICHMONDTOWN ,30 NATICK STREET
62,65,RICHMOND TOWN LIBRARY ,200 CLARKE AVENUE
62,66,PS 23 RICHMONDTOWN ,30 NATICK STREET
62,67,PS 23 RICHMONDTOWN ,30 NATICK STREET
62,68,PS 23 RICHMONDTOWN ,30 NATICK STREET
62,69,PS 23 RICHMONDTOWN ,30 NATICK STREET
62,70,SUSAN E. WAGNER HIGH SCH ,50 BRIELLE AVE
62,71,SAINT CHRISTOPHER SCHOOL ,15 LISBON PLACE
62,72,STATEN ISLAND ACADEMY ,715 TODT HILL ROAD
62,73,PS 23 RICHMONDTOWN ,30 NATICK STREET
62,74,PS 55 HENRY M. BOEHM ,54 OSBORNE STREET
62,75,IS 75 FRANK D. PAULO ,455 HUGUENOT AVE
62,76,PS 6 CORP ALLAN F. KIVLEHAN SCH ,555 PAGE AVE
62,77,OUR LADY HELP OF CHRISTIANS .,23 SUMMIT STREET
62,78,PS 3 MARGARET GIOIOSA SCH ,80 SOUTH GOFF AVE
62,79,BRIGHTON HTS REFORMED CH ,320 ST MARKS PL
62,79,BRIGHTON HTS REFORMED CH ,320 ST MARKS PL
62,79,PS 62 ,644 BLOOMINGDALE ROAD
62,80,PS 56 THE LOUIS DESARIO SCHOOL ..,250 KRAMER AVE
62,81,PS 56 THE LOUIS DESARIO SCHOOL ..,250 KRAMER AVE
62,82,PS 62 ,644 BLOOMINGDALE ROAD
62,83,IS 75 FRANK D. PAULO ,455 HUGUENOT AVE
62,84,PS 36 J.C. DRUMGOOLE ,255 IONIA AVENUE
62,85,PS 23 RICHMONDTOWN ,30 NATICK STREET
62,86,PS 42 ELTINGVILLE,380 GENESEE AVENUE
62,87,PS 37 ,15 FAIRFIELD STREET
62,88,PS 37 ,15 FAIRFIELD STREET
62,88,PS 37 ,15 FAIRFIELD STREET
63,1,PS 4 MAURICE WOLLIN ,200 NEDRA LANE
63,2,PS 4 MAURICE WOLLIN ,200 NEDRA LANE
63,3,PS 4 MAURICE WOLLIN ,200 NEDRA LANE
63,4,PS 42 ELTINGVILLE,380 GENESEE AVENUE
63,5,PS 42 ELTINGVILLE,380 GENESEE AVENUE
63,6,PS 42 ELTINGVILLE,380 GENESEE AVENUE
63,7,ASPEN KNOLLS COMM CNTR ,151 ILYSSA WAY
63,8,PS 4 MAURICE WOLLIN ,200 NEDRA LANE
63,9,PS 37 ,15 FAIRFIELD STREET
63,10,PS 35 THE CLOVE VALLEY SCHOOL ,60 FOOTE AVE
63,11,JEROME PARKER CSI HS SCHOOL ,100 ESSEX DRIVE
63,12,JEROME PARKER CSI HS SCHOOL ,100 ESSEX DRIVE
63,13,PS 58 SPACE SHUTTLE COLUMBIA SCH ,77 MARSH AVE
63,14,PS 58 SPACE SHUTTLE COLUMBIA SCH ,77 MARSH AVE
63,15,PS 69 DANIEL D. TOMPKINS ,144 KEATING PLACE
63,16,IS 72 ROCCO LAURIE ,33 FERNDALE AVENUE
63,17,PS 35 THE CLOVE VALLEY SCHOOL ,60 FOOTE AVE
63,18,ST ANTHONYâ€™S CHURCH ,4055 VICTORY BLVD
63,19,ST ANTHONYâ€™S CHURCH ,4055 VICTORY BLVD
63,20,PS 23 RICHMONDTOWN ,30 NATICK STREET
63,21,PS 69 DANIEL D. TOMPKINS ,144 KEATING PLACE
63,22,PS 69 DANIEL D. TOMPKINS ,144 KEATING PLACE
63,23,PS 69 DANIEL D. TOMPKINS ,144 KEATING PLACE
63,24,PS 54 CHARLES W. LENG ,1060 WILLOWBROOK RD
63,25,PS 54 CHARLES W. LENG ,1060 WILLOWBROOK RD
63,26,PS 54 CHARLES W. LENG ,1060 WILLOWBROOK RD
63,27,IS 72 ROCCO LAURIE ,33 FERNDALE AVENUE
63,28,IS 72 ROCCO LAURIE ,33 FERNDALE AVENUE
63,29,MOORE CATHOLIC HS ,100 MERRILL AVENUE
63,30,MOORE CATHOLIC HS ,100 MERRILL AVENUE
63,31,PS 60 ALICE AUSTEN ,55 MERRILL AVENUE
63,32,PS 60 ALICE AUSTEN ,55 MERRILL AVENUE
63,33,PS 60 ALICE AUSTEN ,55 MERRILL AVENUE
63,34,PS 60 ALICE AUSTEN ,55 MERRILL AVENUE
63,35,CASTLETON HILL MORAVIAN CH ..,1657 VICTORY BLVD
63,36,PS 35 THE CLOVE VALLEY SCHOOL ,60 FOOTE AVE
63,37,SI SCH OF CIVIC LEADERSHIP ,280 REGIS DRIVE
63,38,SI SCH OF CIVIC LEADERSHIP ,280 REGIS DRIVE
63,39,SI SCH OF CIVIC LEADERSHIP ,280 REGIS DRIVE
63,40,SI SCH OF CIVIC LEADERSHIP ,280 REGIS DRIVE
63,41,PS 44 THOMAS C. BROWN ,80 MAPLE PARKWAY
63,42,SUMMERFIELD UMC ,104 HARBOR ROAD
63,43,SUMMERFIELD UMC ,104 HARBOR ROAD
63,44,SUMMERFIELD UMC ,104 HARBOR ROAD
63,45,SUMMERFIELD UMC ,104 HARBOR ROAD
63,46,PS 11 THOMAS DONGAN SCHOOL ,51 JEFFERSON ST
63,47,PS 11 THOMAS DONGAN SCHOOL ,51 JEFFERSON ST
63,48,STATEN ISLAND ACADEMY ,715 TODT HILL ROAD
63,49,PS/IS 48 WILLIAM G. WILCOX SCH ,1050 TARGEE ST
63,50,PS/IS 48 WILLIAM G. WILCOX SCH ,1050 TARGEE ST
63,51,PS/IS 48 WILLIAM G. WILCOX SCH ,1050 TARGEE ST
63,52,MICHAEL J. PETRIDES SCH-BLDG K ..,715 OCEAN TERR
63,53,SUSAN E. WAGNER HIGH SCHOOL ,50 BRIELLE AVE
63,54,SUSAN E. WAGNER HIGH SCHOOL ,50 BRIELLE AVE
63,55,SUSAN E. WAGNER HIGH SCHOOL ,50 BRIELLE AVE
63,56,PS 54 CHARLES W. LENG ,1060 WILLOWBROOK RD
63,57,PS 54 CHARLES W. LENG ,1060 WILLOWBROOK RD
63,58,PS 54 CHARLES W. LENG ,1060 WILLOWBROOK RD
63,59,ALL SAINTS EPISCOPAL CHURCH..,2329 VICTORY BLVD
63,60,CASTLETON HILL MORAVIAN CH ..,1657 VICTORY BLVD
63,61,IS 61 WILLIAM A. MORRIS ,445 CASTLETON AVENUE
63,62,PS 29 BARDWELL ,1581 VICTORY BOULEVARD
63,63,CASTLETON HILL MORAVIAN CH ..,1657 VICTORY BLVD
63,64,PS 30 WESTERLEIGH ,200 WARDWELL AVENUE
63,65,ALL SAINTS EPISCOPAL CHURCH..,2329 VICTORY BLVD
63,66,PS 30 WESTERLEIGH ,200 WARDWELL AVENUE
63,67,PS 30 WESTERLEIGH ,200 WARDWELL AVENUE
63,68,SUSAN E. WAGNER HIGH SCHOOL ,50 BRIELLE AVE
63,69,SUSAN E. WAGNER HIGH SCHOOL ,50 BRIELLE AVE
63,70,MICHAEL J. PETRIDES SCH-BLDG K ..,715 OCEAN TERR
63,71,TODT HILL COMMUNITY CTR ,255 WESTWOOD AVE
63,72,PS 29 BARDWELL ,1581 VICTORY BOULEVARD
63,73,PS 35 THE CLOVE VALLEY SCHOOL ,60 FOOTE AVE
63,74,PS 29 BARDWELL ,1581 VICTORY BOULEVARD
63,75,BERRY COMM CENTER ,211 JEFFERSON STREET
63,76,PS 69 DANIEL D. TOMPKINS ,144 KEATING PLACE
63,77,IS 72 ROCCO LAURIE ,33 FERNDALE AVENUE
63,78,IS 72 ROCCO LAURIE ,33 FERNDALE AVENUE
63,79,MOORE CATHOLIC HS ,100 MERRILL AVENUE
63,80,SI SCH OF CIVIC LEADERSHIP ,280 REGIS DRIVE
63,81,ALL SAINTS EPISCOPAL CHURCH..,2329 VICTORY BLVD
63,82,CASTLETON HILL MORAVIAN CH ..,1657 VICTORY BLVD
63,83,SUSAN E. WAGNER HIGH SCHOOL ,50 BRIELLE AVE
63,84,JEROME PARKER CSI HS SCHOOL ,100 ESSEX DRIVE
63,85,ASPEN KNOLLS COMM CNTR ,151 ILYSSA WAY
63,86,PS 37 ,15 FAIRFIELD STREET
63,87,JEROME PARKER CSI HS SCHOOL ,100 ESSEX DRIVE
63,88,PS 37 ,15 FAIRFIELD STREET
63,88,PS 37 ,15 FAIRFIELD STREET
63,88,PS 37 ,15 FAIRFIELD STREET
63,89,PS 35 THE CLOVE VALLEY SCHOOL ,60 FOOTE AVE
63,90,PS 37 ,15 FAIRFIELD STREET
63,90,PS 37 ,15 FAIRFIELD STREET
64,1,IS 24 MYRA S. BARNES ,750 DURANT AVENUE
64,2,IS 24 MYRA S. BARNES ,750 DURANT AVENUE
64,3,PS 8 SHIRLEE SOLOMON ,112 LINDENWOOD ROAD
64,4,PS 8 SHIRLEE SOLOMON ,112 LINDENWOOD ROAD
64,5,PS 8 SHIRLEE SOLOMON ,112 LINDENWOOD ROAD
64,6,IS 24 MYRA S. BARNES ,750 DURANT AVENUE
64,7,IS 24 MYRA S. BARNES ,750 DURANT AVENUE
64,8,PS 8 SHIRLEE SOLOMON ,112 LINDENWOOD ROAD
64,9,PS 53 BAY TERRACE ,330 DURANT AVENUE
64,10,PS 53 BAY TERRACE ,330 DURANT AVENUE
64,11,PS 50 FRANK HANKINSON ,200 ADELAIDE AVENUE
64,12,PS 50 FRANK HANKINSON ,200 ADELAIDE AVENUE
64,13,PS 50 FRANK HANKINSON ,200 ADELAIDE AVENUE
64,14,PS 50 FRANK HANKINSON ,200 ADELAIDE AVENUE
64,15,PS 50 FRANK HANKINSON ,200 ADELAIDE AVENUE
64,16,STATEN ISLAND TECH HS ,485 CLAWSON STREET
64,17,STATEN ISLAND TECH HS ,485 CLAWSON STREET
64,18,NEW DORP HIGH SCHOOL ,465 NEW DORP LANE
64,19,STATEN ISLAND TECH HS ,485 CLAWSON STREET
64,20,NEW DORP HIGH SCHOOL ,465 NEW DORP LANE
64,21,NEW DORP HIGH SCHOOL ,465 NEW DORP LANE
64,22,STATEN ISLAND TECH HS ,485 CLAWSON STREET
64,23,SAINT CHRISTOPHERS CH ,136 MIDLAND AVENUE
64,24,IS 2 GEORGE L. EGBERT ,333 MIDLAND AVENUE
64,25,IS 2 GEORGE L. EGBERT ,333 MIDLAND AVENUE
64,26,SAINT CHRISTOPHERS CH ,136 MIDLAND AVENUE
64,27,IS 2 GEORGE L. EGBERT ,333 MIDLAND AVENUE
64,28,PS 52 JOHN C. THOMPSON ,450 BUEL AVENUE
64,29,PS 52 JOHN C. THOMPSON ,450 BUEL AVENUE
64,30,PS 52 JOHN C. THOMPSON ,450 BUEL AVENUE
64,31,PS 52 JOHN C. THOMPSON ,450 BUEL AVENUE
64,32,PS 11 THOMAS DONGAN SCH ,51 JEFFERSON ST
64,33,PS 52 JOHN C. THOMPSON ,450 BUEL AVENUE
64,34,PS 11 THOMAS DONGAN SCH ,51 JEFFERSON ST
64,35,PS/IS 48 WILLIAM G. WILCOX SCH ,1050 TARGEE ST
64,36,PS 39 FRANCIS J. MURPHY JR. .,99 MACFARLAND AVE
64,37,HOLY ROSARY PAR. CTR ,85 JEROME AVENUE
64,38,PS/IS 48 WILLIAM G. WILCOX SCH ,1050 TARGEE ST
64,39,HOLY ROSARY PAR. CTR ,85 JEROME AVENUE
64,40,SOUTH BEACH COMM CENTER ,155 NORWAY AVE
64,41,HOLY ROSARY PAR. CTR ,85 JEROME AVENUE
64,42,HOLY ROSARY PAR. CTR ,85 JEROME AVENUE
64,43,PS 39 FRANCIS J. MURPHY JR. .,99 MACFARLAND AVE
64,44,PS 39 FRANCIS J. MURPHY JR. .,99 MACFARLAND AVE
64,45,PS 39 FRANCIS J. MURPHY JR. .,99 MACFARLAND AVE
64,46,PS 39 FRANCIS J. MURPHY JR. .,99 MACFARLAND AVE
64,47,PS 13 M.L. LINDEMEYER ,191 VERMONT AVENUE
64,48,PS 50 FRANK HANKINSON ,200 ADELAIDE AVENUE
64,49,NEW LANE SHORES,70 NEW LANE
64,50,PS 13 M.L. LINDEMEYER ,191 VERMONT AVENUE
64,51,PS 13 M.L. LINDEMEYER ,191 VERMONT AVENUE
64,52,PS 13 M.L. LINDEMEYER ,191 VERMONT AVENUE
64,53,PS 13 M.L. LINDEMEYER ,191 VERMONT AVENUE
64,54,PS 8 SHIRLEE SOLOMON ,112 LINDENWOOD ROAD
64,55,PS 53 BAY TERRACE ,330 DURANT AVENUE
64,56,STATEN ISLAND TECH HS ,485 CLAWSON STREET
64,57,IS 2 GEORGE L. EGBERT ,333 MIDLAND AVENUE
64,58,IS 24 MYRA S. BARNES ,750 DURANT AVENUE
64,59,HOLY ROSARY PAR. CTR ,85 JEROME AVENUE
64,60,HOLY ROSARY PAR. CTR ,85 JEROME AVENUE
64,61,PS 13 M.L. LINDEMEYER ,191 VERMONT AVENUE
64,62,NEW DORP HIGH SCHOOL ,465 NEW DORP LANE
64,63,SAINT CHRISTOPHERS CH ,136 MIDLAND AVENUE
64,64,PS 37 ,15 FAIRFIELD STREET
64,65,PS 50 FRANK HANKINSON ,200 ADELAIDE AVENUE
64,66,PS 37 ,15 FAIRFIELD STREET
64,67,PS 37 ,15 FAIRFIELD STREET
64,68,PS 37 ,15 FAIRFIELD STREET
64,69,PS 50 FRANK HANKINSON ,200 ADELAIDE AVENUE
64,70,PS 37 ,15 FAIRFIELD STREET
64,70,PS 37 ,15 FAIRFIELD STREET
64,75,CHRIST CHURCH BAY RIDGE,7301 RIDGE BOULEVARD
64,76,TELECOMMUNICATIONS HS,350 67 STREET
